Symbol,Name,LastSale,MarketCap,ADR TSO,IPOyear,Sector,Industry,Summary Quote
RNEM,First Trust Emerging Markets Equity Select ETF,51.96,12990103.92,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnem
FRED,"Fred&#39;s, Inc.",0.3673,12943330.61,n/a,1992,Consumer Services,Department/Specialty Retail Stores,https://www.nasdaq.com/symbol/fred
JASN,"Jason Industries, Inc.",0.4601,12924465.28,n/a,2013,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/jasn
LIFE,"aTyr Pharma, Inc.",3.64,12844078.52,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/life
PT,Pintec Technology Holdings Limited,3.04,12792532.8,4208070,2018,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/pt
ISIG,"Insignia Systems, Inc.",1.06,12664334.1,n/a,1991,Consumer Services,Advertising,https://www.nasdaq.com/symbol/isig
DARE,"Dare Bioscience, Inc.",0.7588,12659372.27,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dare
NVLN,Novelion Therapeutics Inc. ,0.6811,12639902.84,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvln
AVGR,"Avinger, Inc.",1.955,12550241.76,n/a,2015,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/avgr
SSNT,"SilverSun Technologies, Inc.",2.7839,12529651.84,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ssnt
RNMC,First Trust Mid Cap US Equity Select ETF,22.2711,12249149.54,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnmc
CYAD,Celyad SA,13.8,12175229.4,882263,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cyad
YTEN,"Yield10 Bioscience, Inc.",0.9701,12121138.54,n/a,n/a,Basic Industries,Containers/Packaging,https://www.nasdaq.com/symbol/yten
MCEP,"Mid-Con Energy Partners, LP",0.3935,12114274.47,n/a,2011,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/mcep
KTOV,Kitov Pharma Ltd.,0.88,12085609.36,13733647,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ktov
NVUS,"Novus Therapeutics, Inc.",0.934,12045305.78,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nvus
CARV,"Carver Bancorp, Inc.",3.24,11984060.16,n/a,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/carv
BNSO,"Bonso Electronics International, Inc.",2.5127,11840596.21,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/bnso
TRPX,Therapix Biosciences Ltd.,3.4,11745942.6,3454689,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/trpx
USATP,"USA Technologies, Inc.",26.39,11745212.57,n/a,n/a,Miscellaneous,Office Equipment/Supplies/Services,https://www.nasdaq.com/symbol/usatp
GLBS,Globus Maritime Limited,2.7,11726904.6,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/glbs
GNMX,"Aevi Genomic Medicine, Inc.",0.181,11722805.64,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gnmx
TOPS,TOP Ships Inc.,0.4692,11713327.92,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/tops
ADRU,Invesco BLDRS Europe Select ADR Index Fund,21.2586,11692230,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/adru
ERYP,Erytech Pharma S.A.,6.11,11673759.89,1910599,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/eryp
TC,TuanChe Limited,4.48,11648000,2600000,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tc
ELSE,"Electro-Sensors, Inc.",3.417,11602495.26,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/else
LYL,Dragon Victory International Limited,1.01,11535606.93,n/a,2017,Finance,Finance/Investors Services,https://www.nasdaq.com/symbol/lyl
IZEA,"IZEA Worldwide, Inc.",0.4249,11533373,n/a,n/a,Consumer Services,Advertising,https://www.nasdaq.com/symbol/izea
ARTL,"Artelo Biosciences, Inc.",3.39,11532735.93,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/artl
AMCA,iShares Russell 1000 Pure U.S. Revenue ETF,28.6645,11465800,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/amca
DRAD,Digirad Corporation,5.51,11254136.43,n/a,2004,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/drad
VXRT,"Vaxart, Inc.",0.7115,11231550.45,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/vxrt
SGMA,"SigmaTron International, Inc.",2.65,11209521.2,n/a,1994,Technology,Electrical Products,https://www.nasdaq.com/symbol/sgma
NDRA,ENDRA Life Sciences Inc.,1.485,11022623.37,n/a,2017,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/ndra
MREO,Mereo BioPharma Group plc,2.32,11018494.32,4749351,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mreo
CTIB,CTI Industries Corporation,2.9,10834255,n/a,1997,Basic Industries,Specialty Chemicals,https://www.nasdaq.com/symbol/ctib
FWP,Forward Pharma A/S,0.9412,10809009.04,11484285,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fwp
FORD,"Forward Industries, Inc.",1.13,10773251.63,n/a,n/a,Consumer Non-Durables,Plastic Products,https://www.nasdaq.com/symbol/ford
SINO,"Sino-Global Shipping America, Ltd.",0.6898,10757915.93,n/a,n/a,Transportation,Oil Refining/Marketing,https://www.nasdaq.com/symbol/sino
APDN,Applied DNA Sciences Inc,0.2836,10744230.53,n/a,n/a,Consumer Services,Other Consumer Services,https://www.nasdaq.com/symbol/apdn
ICON,"Iconix Brand Group, Inc.",0.98,10566470.74,n/a,n/a,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/icon
WHLRP,"Wheeler Real Estate Investment Trust, Inc.",14.6098,10519056,n/a,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/whlrp
TWMC,Trans World Entertainment Corp.,0.2901,10518689.19,n/a,n/a,Consumer Services,Consumer Electronics/Video Chains,https://www.nasdaq.com/symbol/twmc
QBAK,Qualstar Corporation,5.37,10502758.77,n/a,2000,Technology,Electronic Components,https://www.nasdaq.com/symbol/qbak
SLRX,"Salarius Pharmaceuticals, Inc.",14.51,10487523.29,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/slrx
BOSC,B.O.S. Better Online Solutions,2.71,10454610.9,n/a,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/bosc
ANCN,Anchiano Therapeutics Ltd.,4.1,10385546,2533060,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ancn
TAPR,Barclays PLC,17.065,10351629,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tapr
FCA,First Trust China AlphaDEX Fund,25.86,10344051.72,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fca
HYXE,iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,51.62,10324000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hyxe
SLIM,The Obesity ETF,34.24,10272000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/slim
GEMP,Gemphire Therapeutics Inc.,0.72,10271095.92,n/a,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/gemp
DFFN,Diffusion Pharmaceuticals Inc.,2.17,10191198.85,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/dffn
CNAT,Conatus Pharmaceuticals Inc.,0.3052,10121995.23,n/a,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnat
EYEG,"Eyegate Pharmaceuticals, Inc.",0.222,10117813.61,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/eyeg
EVOL,"Evolving Systems, Inc.",0.83,10094035.87,n/a,1998,Technology,EDP Services,https://www.nasdaq.com/symbol/evol
LDRI,Invesco LadderRite 0-5 Year Corporate Bond ETF,25.15,10060000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ldri
ORG,The Organics ETF,25.077,10030825.08,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/org
TLSA,Tiziana Life Sciences plc,6.81,10015664.49,1470729,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tlsa
CTRM,Castor Maritime Inc.,4.1593,9982320,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/ctrm
ABIO,"ARCA biopharma, Inc.",6.84,9956003.04,n/a,n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/abio
OPTT,"Ocean Power Technologies, Inc.",1.71,9869687.37,n/a,2007,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/optt
FRAN,Francesca&#39;s Holdings Corporation,3.33,9823912.92,n/a,2011,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/fran
NSYS,Nortech Systems Incorporated,3.65,9799052.8,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/nsys
TRIL,Trillium Therapeutics Inc.,0.3493,9793963.668,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/tril
CYCC,"Cyclacel Pharmaceuticals, Inc.",0.567,9752385.258,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cycc
RLM,Realm Therapeutics plc,2.6983,9694819.209,3592936,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rlm
AETI,"American Electric Technologies, Inc.",1.0298,9671175.157,n/a,n/a,Energy,Industrial Machinery/Components,https://www.nasdaq.com/symbol/aeti
DXYN,"The Dixie Group, Inc.",0.59,9642908.08,n/a,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/dxyn
ASET,FlexShares Real Assets Allocation Index Fund,29.62,9626529.62,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/aset
TROV,"TrovaGene, Inc.",1.83,9598772.73,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/trov
IGLD,Internet Gold Golden Lines Ltd.,0.3426,9593891.524,n/a,1999,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/igld
CHCI,"Comstock Holding Companies, Inc.",2.47,9593709.71,n/a,2004,Capital Goods,Homebuilding,https://www.nasdaq.com/symbol/chci
MCEF,First Trust Municipal CEF Income Opportunity ETF,19.18,9590038.36,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/mcef
GNUS,"Genius Brands International, Inc.",0.9123,9523253.379,n/a,n/a,Consumer Services,Movies/Entertainment,https://www.nasdaq.com/symbol/gnus
ARTW,"Art&#39;s-Way Manufacturing Co., Inc.",2.19,9398849.28,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/artw
LEDS,SemiLEDS Corporation,2.6055,9351178.583,n/a,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/leds
GMHIW,"Gores Metropoulos, Inc.",1.4,9333332.4,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/gmhiw
PHIO,Phio Pharmaceuticals Corp.,0.39,9316761.48,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/phio
FTXN,First Trust Nasdaq Oil & Gas ETF,16.91,9300533.82,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxn
TBLT,"ToughBuilt Industries, Inc.",0.513,9254600.028,n/a,2018,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/tblt
DLBS,Barclays PLC,12.7319,9119363.426,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dlbs
RTTR,"Ritter Pharmaceuticals, Inc.",1.0031,9070361.223,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/rttr
FKU,First Trust United Kingdom AlphaDEX Fund,36.28,9070072.56,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fku
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,36.235,9058822.47,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdts
EMMA,"Emmaus Life Sciences, Inc.",4.274,9047549.394,n/a,n/a,Health Care,Hospital/Nursing Management,https://www.nasdaq.com/symbol/emma
SUMR,"Summer Infant, Inc.",0.4798,9046018.215,n/a,n/a,Consumer Durables,Miscellaneous manufacturing industries,https://www.nasdaq.com/symbol/sumr
CPAH,CounterPath Corporation,1.52,9044373.92,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/cpah
FRSX,Foresight Autonomous Holdings Ltd.,1.73,8975930.27,5188399,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/frsx
SNOA,"Sonoma Pharmaceuticals, Inc.",6.67,8872814.19,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/snoa
FTLB,First Trust Hedged BuyWrite Income ETF,22.1401,8856084.28,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftlb
TSRI,"TSR, Inc.",4.46,8750796.52,n/a,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/tsri
CLWT,Euro Tech Holdings Company Limited,4.22,8701255.98,n/a,1997,Consumer Durables,Diversified Electronic Products,https://www.nasdaq.com/symbol/clwt
RVLT,"Revolution Lighting Technologies, Inc.",0.3697,8694604.6,n/a,n/a,Consumer Durables,Building Products,https://www.nasdaq.com/symbol/rvlt
TENX,"Tenax Therapeutics, Inc.",1.39,8608588.31,n/a,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/tenx
FTRI,First Trust Indxx Global Natural Resources Income ETF,12.225,8557524.45,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftri
SMIT,"Schmitt Industries, Inc.",2.12,8549701.36,n/a,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/smit
CGIX,"Cancer Genetics, Inc.",0.147,8498957.439,n/a,n/a,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cgix
TTTN,UP Fintech China-U.S. Internet Titans ETF,27.8,8451200,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/tttn
ESEA,Euroseas Ltd.,0.6706,8392991.537,n/a,n/a,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/esea
HIHO,Highway Holdings Limited,2.1672,8239421.333,n/a,n/a,Capital Goods,Metal Fabrications,https://www.nasdaq.com/symbol/hiho
USOI,Credit Suisse AG,20.4697,8038451.19,n/a,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/usoi
SKYS,"Sky Solar Holdings, Ltd.",0.5401,7974183.847,14764273,2014,Public Utilities,Electric Utilities: Central,https://www.nasdaq.com/symbol/skys
APEX,Apex Global Brands Inc.,0.5,7972976.5,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/apex
BURG,"Chanticleer Holdings, Inc.",0.7917,7935902.629,n/a,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/burg
FTXD,First Trust Nasdaq Retail ETF,22.6309,7920860.262,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxd
PETZ,"TDH Holdings, Inc.",0.63,7885497.06,n/a,2017,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/petz
PRTO,"Proteon Therapeutics, Inc.",0.4,7834157.6,n/a,2014,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/prto
FORTY,Formula Systems (1985) Ltd.,53.6001,7754112.067,144666,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/forty
MICT,"MICT, Inc.",0.6943,7643918.068,n/a,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/mict
ATHE,Alterity Therapeutics Limited,1.11,7595916.48,6843168,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/athe
MOSY,"MoSys, Inc.",0.1751,7570167.64,n/a,2001,Technology,Semiconductors,https://www.nasdaq.com/symbol/mosy
JAGX,"Jaguar Health, Inc.",1.73,7563359.32,n/a,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/jagx
ATIS,Attis Industries Inc.,1.74,7504691.34,n/a,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/atis
VIVE,"Viveve Medical, Inc.",0.1598,7428943.798,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/vive
USEG,U.S. Energy Corp.,0.55,7401052.45,n/a,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/useg
RELV,"Reliv&#39; International, Inc.",4.2202,7370364.07,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/relv
NNDM,Nano Dimension Ltd.,0.3602,7333269.657,20358883,n/a,Technology,Electrical Products,https://www.nasdaq.com/symbol/nndm
IDSA,"Industrial Services of America, Inc.",0.9002,7298700.073,n/a,n/a,Consumer Durables,Industrial Specialties,https://www.nasdaq.com/symbol/idsa
FTXR,First Trust Nasdaq Transportation ETF,24.28,7284048.56,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxr
EWJV,iShares MSCI Japan Value ETF,24.19,7257000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewjv
FTXH,First Trust Nasdaq Pharmaceuticals ETF,20.6444,7225581.289,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ftxh
KOOL,Cesca Therapeutics Inc.,3.05,7212987.7,n/a,n/a,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/kool
INSUW,Insurance Acquisition Corp.,0.93,7202850,n/a,2019,Finance,Business Services,https://www.nasdaq.com/symbol/insuw
EFAS,Global X MSCI SuperDividend EAFE ETF,15.8846,7147037.501,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/efas
GIGE,SoFi Gig Economy ETF,19.97,6989500,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/gige
YVR,Liquid Media Group Ltd.,1.6635,6965412.191,n/a,n/a,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/yvr
ABIL,Ability Inc.,0.84,6752811.24,n/a,2014,Capital Goods,Telecommunications Equipment,https://www.nasdaq.com/symbol/abil
ARCI,"Appliance Recycling Centers of America, Inc.",3.98,6744368.7,n/a,n/a,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/arci
WWR,"Westwater Resources, Inc.",4.21,6728497.78,n/a,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/wwr
KBSF,KBS Fashion Group Limited,2.58,6685551.42,n/a,2013,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/kbsf
BVSN,"BroadVision, Inc.",1.3147,6650542.735,n/a,1996,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/bvsn
CHFS,"CHF Solutions, Inc.",2.93,6646177.6,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/chfs
EWJE,iShares MSCI Japan Equal Weighted ETF,33.19,6638000,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ewje
AFH,"Atlas Financial Holdings, Inc.",0.5303,6330175.191,n/a,2013,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/afh
AHPI,"Allied Healthcare Products, Inc.",1.5585,6255097.415,n/a,1992,Health Care,Industrial Specialties,https://www.nasdaq.com/symbol/ahpi
RNSC,First Trust Small Cap US Equity Select ETF,20.73,6219041.46,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rnsc
YGTY,SSLJ.com Limited,0.63,6208585.74,n/a,2018,Finance,Diversified Commercial Services,https://www.nasdaq.com/symbol/ygty
GENE,Genetic Technologies Ltd,0.62,6198624.22,9997781,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gene
FFHL,"Fuwei Films (Holdings) Co., Ltd.",1.89,6172431.93,n/a,2006,Capital Goods,Specialty Chemicals,https://www.nasdaq.com/symbol/ffhl
INPX,Inpixon ,0.43,6103936.43,n/a,2014,Technology,EDP Services,https://www.nasdaq.com/symbol/inpx
CREG,China Recycling Energy Corporation,0.375,6039936.75,n/a,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/creg
AEMD,"Aethlon Medical, Inc.",0.3143,6004252.051,n/a,n/a,Capital Goods,Biotechnology: Laboratory Analytical Instruments,https://www.nasdaq.com/symbol/aemd
OPHC,"OptimumBank Holdings, Inc.",3.21,5964244.2,n/a,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ophc
NAKD,Naked Brand Group Limited,0.1002,5960661.127,n/a,n/a,Consumer Non-Durables,Apparel,https://www.nasdaq.com/symbol/nakd
EARS,Auris Medical Holding Ltd.,2.65,5922198.8,n/a,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ears
OPGN,"OpGen, Inc.",0.3334,5883083.048,n/a,2015,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/opgn
OXBR,Oxbridge Re Holdings Limited,1,5733587,n/a,2014,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/oxbr
PMOM,Principal Sustainable Momentum Index ETF,28.52,5704028.52,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pmom
ADXS,"Advaxis, Inc.",0.7,5614570.5,n/a,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/adxs
APOP,Cellect Biotechnology Ltd.,0.5,5576321,11152642,2016,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apop
RNDV,First Trust US Equity Dividend Select ETF,22.2639,5566019.528,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/rndv
BIQI,BIQI International Holdings Corporation,0.6926,5564171.787,n/a,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/biqi
FDNI,First Trust Dow Jones International Internet ETF,22.2,5550044.4,n/a,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fdni
OSN,"Ossen Innovation Co., Ltd.",2.46,5527708.56,2247036,2010,Basic Industries,Steel/Iron Ore,https://www.nasdaq.com/symbol/osn
AKER,Akers Biosciences Inc.,0.4394,5491492.895,n/a,2014,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,https://www.nasdaq.com/symbol/aker
NVIV,InVivo Therapeutics Holdings Corp.,0.5896,5489954.272,n/a,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nviv
